Word/Phrase,Effort Score,Hits,Grid Name,Actual Position X,Actual Position Y,XY,Path,Cell Type
collage,3.26,3,15u TOPICS Art & Craft pg1,685.71,108.0,"(1, 3)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15u TOPICS Art & Craft pg1,Regular
colouring,3.26,3,15u TOPICS Art & Craft pg1,137.14,972.0,"(5, 1)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15u TOPICS Art & Craft pg1,Regular
glue,3.26,3,15u TOPICS Art & Craft pg1,137.14,324.0,"(2, 1)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15u TOPICS Art & Craft pg1,Regular
artwork,3.26,3,15u TOPICS Art & Craft pg1,960.0,108.0,"(1, 4)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15u TOPICS Art & Craft pg1,Regular
painting,3.26,3,15u TOPICS Art & Craft pg1,685.71,108.0,"(1, 3)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15u TOPICS Art & Craft pg1,Regular
pen,3.26,3,15u TOPICS Art & Craft pg1,137.14,1188.0,"(6, 1)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15u TOPICS Art & Craft pg1,Regular
pencil,3.26,3,15u TOPICS Art & Craft pg1,685.71,1188.0,"(6, 3)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15u TOPICS Art & Craft pg1,Regular
rubber,3.26,3,15u TOPICS Art & Craft pg1,411.43,756.0,"(4, 2)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15u TOPICS Art & Craft pg1,Regular
sharpener,3.26,3,15u TOPICS Art & Craft pg1,137.14,756.0,"(4, 1)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15u TOPICS Art & Craft pg1,Regular
ruler,3.26,3,15u TOPICS Art & Craft pg1,685.71,756.0,"(4, 3)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15u TOPICS Art & Craft pg1,Regular
scissors,3.26,3,15u TOPICS Art & Craft pg1,685.71,324.0,"(2, 3)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15u TOPICS Art & Craft pg1,Regular
apron,3.26,3,15u TOPICS Art & Craft pg1,960.0,108.0,"(1, 4)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15u TOPICS Art & Craft pg1,Regular
chalk,3.26,3,15u TOPICS Art & Craft pg1,960.0,972.0,"(5, 4)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15u TOPICS Art & Craft pg1,Regular
sticker,3.26,3,15u TOPICS Art & Craft pg1,137.14,540.0,"(3, 1)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15u TOPICS Art & Craft pg1,Regular
tape,3.26,3,15u TOPICS Art & Craft pg1,411.43,324.0,"(2, 2)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15u TOPICS Art & Craft pg1,Regular
picture,3.26,3,15u TOPICS Art & Craft pg1,960.0,324.0,"(2, 4)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15u TOPICS Art & Craft pg1,Regular
glitter,3.26,3,15u TOPICS Art & Craft pg1,960.0,540.0,"(3, 4)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15u TOPICS Art & Craft pg1,Regular
bead,3.26,3,15u TOPICS Art & Craft pg1,685.71,540.0,"(3, 3)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15u TOPICS Art & Craft pg1,Regular
stamp,3.26,3,15u TOPICS Art & Craft pg1,411.43,540.0,"(3, 2)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15u TOPICS Art & Craft pg1,Regular
string,3.26,3,15u TOPICS Art & Craft pg1,960.0,756.0,"(4, 4)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15u TOPICS Art & Craft pg1,Regular
it,8.26,8,07x DAILY LIFE blank 3 core TEEN,411.43,108.0,"(1, 2)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE blank 3 core TEEN,Regular
you,8.26,8,07x DAILY LIFE blank 3 core TEEN,685.71,108.0,"(1, 3)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE blank 3 core TEEN,Regular
not,8.26,8,07x DAILY LIFE blank 3 core TEEN,685.71,756.0,"(4, 3)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE blank 3 core TEEN,Regular
more,8.26,8,07x DAILY LIFE blank 3 core TEEN,685.71,540.0,"(3, 3)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE blank 3 core TEEN,Regular
I,8.26,8,07x DAILY LIFE blank 3 core TEEN,137.14,108.0,"(1, 1)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE blank 3 core TEEN,Regular
in,8.26,8,07x DAILY LIFE blank 3 core TEEN,411.43,756.0,"(4, 2)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE blank 3 core TEEN,Regular
good,8.26,8,07x DAILY LIFE blank 3 core TEEN,411.43,540.0,"(3, 2)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE blank 3 core TEEN,Regular
see,8.26,8,07x DAILY LIFE blank 3 core TEEN,137.14,540.0,"(3, 1)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE blank 3 core TEEN,Regular
now,8.26,8,07x DAILY LIFE blank 3 core TEEN,137.14,756.0,"(4, 1)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE blank 3 core TEEN,Regular
want,8.26,8,07x DAILY LIFE blank 3 core TEEN,137.14,324.0,"(2, 1)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE blank 3 core TEEN,Regular
help,8.26,8,07x DAILY LIFE blank 3 core TEEN,685.71,108.0,"(1, 3)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE blank 3 core TEEN,Regular
be,8.26,8,07x DAILY LIFE blank 3 core TEEN,137.14,108.0,"(1, 1)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE blank 3 core TEEN,Regular
building,4.26,4,12e PLACES buildings pg1,137.14,108.0,"(1, 1)",01 CORE pg1 -> 12a PLACES core -> 12a PLACES expanded -> 12e PLACES buildings pg1,Regular
swimming,4.26,4,12e PLACES buildings pg1,137.14,972.0,"(5, 1)",01 CORE pg1 -> 12a PLACES core -> 12a PLACES expanded -> 12e PLACES buildings pg1,Regular
doctors,4.26,4,12e PLACES buildings pg1,137.14,324.0,"(2, 1)",01 CORE pg1 -> 12a PLACES core -> 12a PLACES expanded -> 12e PLACES buildings pg1,Regular
zoo,4.26,4,12e PLACES buildings pg1,960.0,756.0,"(4, 4)",01 CORE pg1 -> 12a PLACES core -> 12a PLACES expanded -> 12e PLACES buildings pg1,Regular
bowling,4.26,4,12e PLACES buildings pg1,960.0,972.0,"(5, 4)",01 CORE pg1 -> 12a PLACES core -> 12a PLACES expanded -> 12e PLACES buildings pg1,Regular
hairdressers,4.26,4,12e PLACES buildings pg1,960.0,324.0,"(2, 4)",01 CORE pg1 -> 12a PLACES core -> 12a PLACES expanded -> 12e PLACES buildings pg1,Regular
train,4.26,4,12e PLACES buildings pg1,685.71,108.0,"(1, 3)",01 CORE pg1 -> 12a PLACES core -> 12a PLACES expanded -> 12e PLACES buildings pg1,Regular
opticians,4.26,4,12e PLACES buildings pg1,685.71,324.0,"(2, 3)",01 CORE pg1 -> 12a PLACES core -> 12a PLACES expanded -> 12e PLACES buildings pg1,Regular
police,4.26,4,12e PLACES buildings pg1,137.14,540.0,"(3, 1)",01 CORE pg1 -> 12a PLACES core -> 12a PLACES expanded -> 12e PLACES buildings pg1,Regular
airport,4.26,4,12e PLACES buildings pg1,960.0,108.0,"(1, 4)",01 CORE pg1 -> 12a PLACES core -> 12a PLACES expanded -> 12e PLACES buildings pg1,Regular
garage,4.26,4,12e PLACES buildings pg1,685.71,108.0,"(1, 3)",01 CORE pg1 -> 12a PLACES core -> 12a PLACES expanded -> 12e PLACES buildings pg1,Regular
soft,4.26,4,12e PLACES buildings pg1,411.43,972.0,"(5, 2)",01 CORE pg1 -> 12a PLACES core -> 12a PLACES expanded -> 12e PLACES buildings pg1,Regular
farm,4.26,4,12e PLACES buildings pg1,685.71,756.0,"(4, 3)",01 CORE pg1 -> 12a PLACES core -> 12a PLACES expanded -> 12e PLACES buildings pg1,Regular
circus,4.26,4,12e PLACES buildings pg1,137.14,1188.0,"(6, 1)",01 CORE pg1 -> 12a PLACES core -> 12a PLACES expanded -> 12e PLACES buildings pg1,Regular
theatre,4.26,4,12e PLACES buildings pg1,411.43,1188.0,"(6, 2)",01 CORE pg1 -> 12a PLACES core -> 12a PLACES expanded -> 12e PLACES buildings pg1,Regular
car,4.26,4,12e PLACES buildings pg1,137.14,108.0,"(1, 1)",01 CORE pg1 -> 12a PLACES core -> 12a PLACES expanded -> 12e PLACES buildings pg1,Regular
cinema,4.26,4,12e PLACES buildings pg1,685.71,1188.0,"(6, 3)",01 CORE pg1 -> 12a PLACES core -> 12a PLACES expanded -> 12e PLACES buildings pg1,Regular
dentists,4.26,4,12e PLACES buildings pg1,411.43,324.0,"(2, 2)",01 CORE pg1 -> 12a PLACES core -> 12a PLACES expanded -> 12e PLACES buildings pg1,Regular
fire,4.26,4,12e PLACES buildings pg1,411.43,540.0,"(3, 2)",01 CORE pg1 -> 12a PLACES core -> 12a PLACES expanded -> 12e PLACES buildings pg1,Regular
leisure,4.26,4,12e PLACES buildings pg1,685.71,972.0,"(5, 3)",01 CORE pg1 -> 12a PLACES core -> 12a PLACES expanded -> 12e PLACES buildings pg1,Regular
tube,4.26,4,12e PLACES buildings pg1,411.43,108.0,"(1, 2)",01 CORE pg1 -> 12a PLACES core -> 12a PLACES expanded -> 12e PLACES buildings pg1,Regular
library,4.26,4,12e PLACES buildings pg1,960.0,108.0,"(1, 4)",01 CORE pg1 -> 12a PLACES core -> 12a PLACES expanded -> 12e PLACES buildings pg1,Regular
petrol,4.26,4,12e PLACES buildings pg1,411.43,108.0,"(1, 2)",01 CORE pg1 -> 12a PLACES core -> 12a PLACES expanded -> 12e PLACES buildings pg1,Regular
bank,4.26,4,12e PLACES buildings pg1,960.0,540.0,"(3, 4)",01 CORE pg1 -> 12a PLACES core -> 12a PLACES expanded -> 12e PLACES buildings pg1,Regular
museum,4.26,4,12e PLACES buildings pg1,411.43,756.0,"(4, 2)",01 CORE pg1 -> 12a PLACES core -> 12a PLACES expanded -> 12e PLACES buildings pg1,Regular
hospital,4.26,4,12e PLACES buildings pg1,685.71,540.0,"(3, 3)",01 CORE pg1 -> 12a PLACES core -> 12a PLACES expanded -> 12e PLACES buildings pg1,Regular
pharmacy,4.26,4,12e PLACES buildings pg1,137.14,756.0,"(4, 1)",01 CORE pg1 -> 12a PLACES core -> 12a PLACES expanded -> 12e PLACES buildings pg1,Regular
time,8.26,8,07x DAILY LIFE scheduling TEEN,137.14,972.0,"(5, 1)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE scheduling TEEN,Regular
new,8.26,8,07x DAILY LIFE scheduling TEEN,411.43,972.0,"(5, 2)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE scheduling TEEN,Regular
appointment,8.26,8,07x DAILY LIFE scheduling TEEN,685.71,1188.0,"(6, 3)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE scheduling TEEN,Regular
soon,8.26,8,07x DAILY LIFE scheduling TEEN,960.0,972.0,"(5, 4)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE scheduling TEEN,Regular
it,8.26,8,07x DAILY LIFE scheduling TEEN,411.43,108.0,"(1, 2)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE scheduling TEEN,Regular
you,8.26,8,07x DAILY LIFE scheduling TEEN,685.71,108.0,"(1, 3)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE scheduling TEEN,Regular
not,8.26,8,07x DAILY LIFE scheduling TEEN,685.71,756.0,"(4, 3)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE scheduling TEEN,Regular
more,8.26,8,07x DAILY LIFE scheduling TEEN,685.71,540.0,"(3, 3)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE scheduling TEEN,Regular
I,8.26,8,07x DAILY LIFE scheduling TEEN,137.14,108.0,"(1, 1)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE scheduling TEEN,Regular
in,8.26,8,07x DAILY LIFE scheduling TEEN,411.43,756.0,"(4, 2)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE scheduling TEEN,Regular
good,8.26,8,07x DAILY LIFE scheduling TEEN,411.43,540.0,"(3, 2)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE scheduling TEEN,Regular
see,8.26,8,07x DAILY LIFE scheduling TEEN,137.14,540.0,"(3, 1)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE scheduling TEEN,Regular
now,8.26,8,07x DAILY LIFE scheduling TEEN,137.14,756.0,"(4, 1)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE scheduling TEEN,Regular
want,8.26,8,07x DAILY LIFE scheduling TEEN,137.14,324.0,"(2, 1)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE scheduling TEEN,Regular
help,8.26,8,07x DAILY LIFE scheduling TEEN,685.71,108.0,"(1, 3)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE scheduling TEEN,Regular
be,8.26,8,07x DAILY LIFE scheduling TEEN,137.14,108.0,"(1, 1)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE scheduling TEEN,Regular
schedule,8.26,8,07x DAILY LIFE scheduling TEEN,685.71,972.0,"(5, 3)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE scheduling TEEN,Regular
cancel,8.26,8,07x DAILY LIFE scheduling TEEN,411.43,1188.0,"(6, 2)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE scheduling TEEN,Regular
date,8.26,8,07x DAILY LIFE scheduling TEEN,137.14,1188.0,"(6, 1)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE scheduling TEEN,Regular
it,1.26,1,01 CORE pg1,411.43,108.0,"(1, 2)",01 CORE pg1,Regular
you,1.26,1,01 CORE pg1,685.71,108.0,"(1, 3)",01 CORE pg1,Regular
not,1.26,1,01 CORE pg1,685.71,756.0,"(4, 3)",01 CORE pg1,Regular
more,1.26,1,01 CORE pg1,685.71,540.0,"(3, 3)",01 CORE pg1,Regular
I,1.26,1,01 CORE pg1,137.14,108.0,"(1, 1)",01 CORE pg1,Regular
in,1.26,1,01 CORE pg1,411.43,756.0,"(4, 2)",01 CORE pg1,Regular
good,1.26,1,01 CORE pg1,411.43,540.0,"(3, 2)",01 CORE pg1,Regular
see,1.26,1,01 CORE pg1,137.14,540.0,"(3, 1)",01 CORE pg1,Regular
now,1.26,1,01 CORE pg1,137.14,756.0,"(4, 1)",01 CORE pg1,Regular
want,1.26,1,01 CORE pg1,137.14,324.0,"(2, 1)",01 CORE pg1,Regular
help,1.26,1,01 CORE pg1,685.71,108.0,"(1, 3)",01 CORE pg1,Regular
be,1.26,1,01 CORE pg1,137.14,108.0,"(1, 1)",01 CORE pg1,Regular
thing,7.26,7,15aa TOPICS index pg1 TEEN,960.0,108.0,"(1, 4)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN,Regular
it,6.26,6,01 CORE pg1 TEEN,411.43,108.0,"(1, 2)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN,Regular
you,6.26,6,01 CORE pg1 TEEN,685.71,108.0,"(1, 3)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN,Regular
not,6.26,6,01 CORE pg1 TEEN,685.71,756.0,"(4, 3)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN,Regular
more,6.26,6,01 CORE pg1 TEEN,685.71,540.0,"(3, 3)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN,Regular
I,6.26,6,01 CORE pg1 TEEN,137.14,108.0,"(1, 1)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN,Regular
in,6.26,6,01 CORE pg1 TEEN,411.43,756.0,"(4, 2)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN,Regular
good,6.26,6,01 CORE pg1 TEEN,411.43,540.0,"(3, 2)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN,Regular
see,6.26,6,01 CORE pg1 TEEN,137.14,540.0,"(3, 1)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN,Regular
now,6.26,6,01 CORE pg1 TEEN,137.14,756.0,"(4, 1)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN,Regular
want,6.26,6,01 CORE pg1 TEEN,137.14,324.0,"(2, 1)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN,Regular
help,6.26,6,01 CORE pg1 TEEN,685.71,108.0,"(1, 3)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN,Regular
be,6.26,6,01 CORE pg1 TEEN,137.14,108.0,"(1, 1)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN,Regular
disability,9.26,9,15 TOPICS health conditions TEEN,685.71,108.0,"(1, 3)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15k TOPICS Health TEEN -> 15 TOPICS health conditions TEEN,Regular
hearing,9.26,9,15 TOPICS health conditions TEEN,137.14,108.0,"(1, 1)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15k TOPICS Health TEEN -> 15 TOPICS health conditions TEEN,Regular
cancer,9.26,9,15 TOPICS health conditions TEEN,137.14,756.0,"(4, 1)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15k TOPICS Health TEEN -> 15 TOPICS health conditions TEEN,Regular
end,9.26,9,15 TOPICS health conditions TEEN,685.71,972.0,"(5, 3)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15k TOPICS Health TEEN -> 15 TOPICS health conditions TEEN,Regular
life,9.26,9,15 TOPICS health conditions TEEN,137.14,972.0,"(5, 1)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15k TOPICS Health TEEN -> 15 TOPICS health conditions TEEN,Regular
cerebal,9.26,9,15 TOPICS health conditions TEEN,411.43,324.0,"(2, 2)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15k TOPICS Health TEEN -> 15 TOPICS health conditions TEEN,Regular
Rett,9.26,9,15 TOPICS health conditions TEEN,960.0,324.0,"(2, 4)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15k TOPICS Health TEEN -> 15 TOPICS health conditions TEEN,Regular
diabetes,9.26,9,15 TOPICS health conditions TEEN,411.43,756.0,"(4, 2)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15k TOPICS Health TEEN -> 15 TOPICS health conditions TEEN,Regular
impairment,9.26,9,15 TOPICS health conditions TEEN,960.0,108.0,"(1, 4)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15k TOPICS Health TEEN -> 15 TOPICS health conditions TEEN,Regular
blind,9.26,9,15 TOPICS health conditions TEEN,960.0,108.0,"(1, 4)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15k TOPICS Health TEEN -> 15 TOPICS health conditions TEEN,Regular
autism,9.26,9,15 TOPICS health conditions TEEN,137.14,324.0,"(2, 1)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15k TOPICS Health TEEN -> 15 TOPICS health conditions TEEN,Regular
